source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081607_11331	Ga0081607_113613	0.03355	positive	Ga0081607	113613	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	PAS/PAC sensor signal transduction histidine kinase
Ga0081629_122127	Ga0081629_11844	-0.03343	negative	Ga0081629	11844	Ga0081629	122127	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	LSU ribosomal protein L35P	SSU ribosomal protein S20P
Ga0081629_11844	Ga0081629_122127	-0.03343	negative	Ga0081629	122127	Ga0081629	11844	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	SSU ribosomal protein S20P	LSU ribosomal protein L35P
Ga0081607_118610	Ga0081607_11869	0.03327	positive	Ga0081607	11869	Ga0081607	118610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flavodoxin reductase family protein
Ga0081607_11869	Ga0081607_118610	0.03327	positive	Ga0081607	118610	Ga0081607	11869	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flavodoxin reductase family protein	hypothetical protein
Ga0081629_12205	Ga0081629_12128	0.03323	positive	Ga0081629	12128	Ga0081629	12205	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_12128	Ga0081629_12205	0.03323	positive	Ga0081629	12205	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11368	Ga0081607_12192	-0.03314	negative	Ga0081607	12192	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_12192	Ga0081607_11368	-0.03314	negative	Ga0081607	11368	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_116826	Ga0081607_11331	0.03313	positive	Ga0081607	11331	Ga0081607	116826	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	diguanylate cyclase (GGDEF) domain-containing protein	hypothetical protein
Ga0081607_11331	Ga0081607_116826	0.03313	positive	Ga0081607	116826	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	diguanylate cyclase (GGDEF) domain-containing protein
Ga0081629_11451	Ga0081629_12128	0.03301	positive	Ga0081629	12128	Ga0081629	11451	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	hypothetical protein
Ga0081629_12128	Ga0081629_11451	0.03301	positive	Ga0081629	11451	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative DNA-binding protein
Ga0081607_115210	Ga0081607_11332	0.03274	positive	Ga0081607	11332	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	hypothetical protein
Ga0081607_11332	Ga0081607_115210	0.03274	positive	Ga0081607	115210	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_11332	Ga0081607_113613	0.03273	positive	Ga0081607	113613	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	PAS/PAC sensor signal transduction histidine kinase
Ga0081607_113613	Ga0081607_11332	0.03273	positive	Ga0081607	11332	Ga0081607	113613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS/PAC sensor signal transduction histidine kinase	hypothetical protein
Ga0081607_111619	Ga0081607_121224	0.03267	positive	Ga0081607	121224	Ga0081607	111619	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	mxaJ protein	hypothetical protein
Ga0081607_121224	Ga0081607_111619	0.03267	positive	Ga0081607	111619	Ga0081607	121224	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	mxaJ protein
Ga0081629_12205	Ga0081629_109314	0.03251	positive	Ga0081629	109314	Ga0081629	12205	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081629_109314	Ga0081629_12205	0.03251	positive	Ga0081629	12205	Ga0081629	109314	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	hypothetical protein
Ga0081629_10206	Ga0081629_12128	0.03246	positive	Ga0081629	12128	Ga0081629	10206	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	hypothetical protein
Ga0081629_12128	Ga0081629_10206	0.03246	positive	Ga0081629	10206	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	RNA-binding protein Hfq
Ga0081629_122127	Ga0081607_125326	0.03239	positive	Ga0081607	125326	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	hypothetical protein
Ga0081629_10266	Ga0081629_12073	0.03223	positive	Ga0081629	12073	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	cold-shock DNA-binding protein family
Ga0081629_12073	Ga0081629_10266	0.03223	positive	Ga0081629	10266	Ga0081629	12073	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cold-shock DNA-binding protein family	type IV pilus assembly protein PilA
Ga0081607_113410	Ga0081629_11135	-0.03216	negative	Ga0081629	11135	Ga0081607	113410	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_11135	Ga0081607_113410	-0.03216	negative	Ga0081607	113410	Ga0081629	11135	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11368	Ga0081607_12208	-0.03202	negative	Ga0081607	12208	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlgJ
Ga0081607_12208	Ga0081607_11368	-0.03202	negative	Ga0081607	11368	Ga0081607	12208	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlgJ	hypothetical protein
Ga0081607_12192	Ga0081629_10266	0.03184	positive	Ga0081629	10266	Ga0081607	12192	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	Small metal-binding protein	type IV pilus assembly protein PilA
Ga0081629_10266	Ga0081607_12192	0.03184	positive	Ga0081607	12192	Ga0081629	10266	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	Small metal-binding protein
Ga0081607_107610	Ga0081607_12208	0.03175	positive	Ga0081607	12208	Ga0081607	107610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlgJ
Ga0081607_12208	Ga0081607_107610	0.03175	positive	Ga0081607	107610	Ga0081607	12208	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlgJ	hypothetical protein
Ga0081629_10401	Ga0081629_122127	-0.03155	negative	Ga0081629	122127	Ga0081629	10401	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	LSU ribosomal protein L35P
Ga0081607_12208	Ga0081607_11332	0.03155	positive	Ga0081607	11332	Ga0081607	12208	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlgJ	hypothetical protein
Ga0081629_122127	Ga0081629_10401	-0.03155	negative	Ga0081629	10401	Ga0081629	122127	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	LSU ribosomal protein L35P	flagellin
Ga0081607_11332	Ga0081607_12208	0.03155	positive	Ga0081607	12208	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlgJ
Ga0081629_10266	Ga0081629_109314	0.03131	positive	Ga0081629	109314	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081629_109314	Ga0081629_10266	0.03131	positive	Ga0081629	10266	Ga0081629	109314	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	type IV pilus assembly protein PilA
Ga0081607_11368	Ga0081607_11612	0.03116	positive	Ga0081607	11612	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Glycine-zipper containing OmpA-like membrane domain-containing protein
Ga0081629_10478	Ga0081629_10266	0.03113	positive	Ga0081629	10266	Ga0081629	10478	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative sigma-54 modulation protein	type IV pilus assembly protein PilA
Ga0081629_10266	Ga0081629_10478	0.03113	positive	Ga0081629	10478	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	putative sigma-54 modulation protein
Ga0081607_114272	Ga0081607_117723	0.0311	positive	Ga0081607	117723	Ga0081607	114272	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_117723	Ga0081607_114272	0.0311	positive	Ga0081607	114272	Ga0081607	117723	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_114116	Ga0081629_122127	0.03101	positive	Ga0081629	122127	Ga0081629	114116	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	nitric oxide reductase, NorC subunit apoprotein	LSU ribosomal protein L35P
Ga0081629_10478	Ga0081629_10632	0.03101	positive	Ga0081629	10632	Ga0081629	10478	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative sigma-54 modulation protein	hypothetical protein
Ga0081629_122127	Ga0081629_114116	0.03101	positive	Ga0081629	114116	Ga0081629	122127	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	LSU ribosomal protein L35P	nitric oxide reductase, NorC subunit apoprotein
Ga0081629_10632	Ga0081629_10478	0.03101	positive	Ga0081629	10478	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative sigma-54 modulation protein
Ga0081629_10915	Ga0081629_12205	0.03084	positive	Ga0081629	12205	Ga0081629	10915	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	DNA-binding protein HU-beta	hypothetical protein
Ga0081629_12205	Ga0081629_10915	0.03084	positive	Ga0081629	10915	Ga0081629	12205	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	DNA-binding protein HU-beta
Ga0081607_107940	Ga0081607_10311	-0.03069	negative	Ga0081607	10311	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10311	Ga0081607_107940	-0.03069	negative	Ga0081607	107940	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10701	Ga0081629_12085	0.03067	positive	Ga0081629	12085	Ga0081607	10701	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_12085	Ga0081607_10701	0.03067	positive	Ga0081607	10701	Ga0081629	12085	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_108667	Ga0081607_12161	0.03066	positive	Ga0081607	12161	Ga0081607	108667	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	short chain dehydrogenase	hypothetical protein
Ga0081607_12161	Ga0081607_108667	0.03066	positive	Ga0081607	108667	Ga0081607	12161	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	short chain dehydrogenase
Ga0081607_122016	Ga0081607_11331	0.03064	positive	Ga0081607	11331	Ga0081607	122016	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgB	hypothetical protein
Ga0081607_11331	Ga0081607_122016	0.03064	positive	Ga0081607	122016	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar basal-body rod protein FlgB
Ga0081629_118411	Ga0081607_10311	0.03057	positive	Ga0081607	10311	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_10311	Ga0081629_118411	0.03057	positive	Ga0081629	118411	Ga0081607	10311	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	LSU ribosomal protein L27P
Ga0081607_11136	Ga0081607_112019	0.03057	positive	Ga0081607	112019	Ga0081607	11136	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_112019	Ga0081607_11136	0.03057	positive	Ga0081607	11136	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L27P
Ga0081607_118610	Ga0081607_11868	0.0304	positive	Ga0081607	11868	Ga0081607	118610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_11868	Ga0081607_118610	0.0304	positive	Ga0081607	118610	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_11368	Ga0081607_114272	-0.03036	negative	Ga0081607	114272	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_123112	Ga0081607_112022	0.03027	positive	Ga0081607	112022	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	two-component system, chemotaxis family, response regulator CheY
Ga0081607_112022	Ga0081607_123112	0.03027	positive	Ga0081607	123112	Ga0081607	112022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	two-component system, chemotaxis family, response regulator CheY	hypothetical protein
Ga0081629_11135	Ga0081629_10401	0.03025	positive	Ga0081629	10401	Ga0081629	11135	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	flagellin
Ga0081629_10401	Ga0081629_11135	0.03025	positive	Ga0081629	11135	Ga0081629	10401	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	hypothetical protein
Ga0081607_10311	Ga0081607_11529	0.03022	positive	Ga0081607	11529	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	protein FliT
Ga0081607_11529	Ga0081607_10311	0.03022	positive	Ga0081607	10311	Ga0081607	11529	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	protein FliT	hypothetical protein
Ga0081607_11368	Ga0081607_11006	0.03016	positive	Ga0081607	11006	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	FecR family protein
Ga0081607_11235	Ga0081607_11368	0.03015	positive	Ga0081607	11368	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	hypothetical protein
Ga0081607_11368	Ga0081607_11235	0.03015	positive	Ga0081607	11235	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cold-shock DNA-binding protein family
Ga0081629_11844	Ga0081629_10632	0.03012	positive	Ga0081629	10632	Ga0081629	11844	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	SSU ribosomal protein S20P	hypothetical protein
Ga0081629_10632	Ga0081629_11844	0.03012	positive	Ga0081629	11844	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	SSU ribosomal protein S20P
Ga0081629_10632	Ga0081629_12205	0.0301	positive	Ga0081629	12205	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_12205	Ga0081629_10632	0.0301	positive	Ga0081629	10632	Ga0081629	12205	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107612	Ga0081607_113410	0.03006	positive	Ga0081607	113410	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_113410	Ga0081607_107612	0.03006	positive	Ga0081607	107612	Ga0081607	113410	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_116111	Ga0081629_10632	0.02992	positive	Ga0081629	10632	Ga0081629	116111	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cytochrome c	hypothetical protein
Ga0081629_10632	Ga0081629_116111	0.02992	positive	Ga0081629	116111	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	cytochrome c
Ga0081607_11368	Ga0081607_104311	0.02991	positive	Ga0081607	104311	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_123112	Ga0081607_108023	0.02987	positive	Ga0081607	108023	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MraZ protein
Ga0081607_108023	Ga0081607_123112	0.02987	positive	Ga0081607	123112	Ga0081607	108023	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MraZ protein	hypothetical protein
Ga0081629_11362	Ga0081629_12128	0.02967	positive	Ga0081629	12128	Ga0081629	11362	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	pilus assembly protein CpaB	hypothetical protein
Ga0081629_12128	Ga0081629_11362	0.02967	positive	Ga0081629	11362	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	pilus assembly protein CpaB
Ga0081629_11162	Ga0081629_105315	0.02965	positive	Ga0081629	105315	Ga0081629	11162	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	outer membrane protein	hypothetical protein
Ga0081629_105315	Ga0081629_11162	0.02965	positive	Ga0081629	11162	Ga0081629	105315	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	outer membrane protein
Ga0081607_11876	Ga0081607_120732	0.02955	positive	Ga0081607	120732	Ga0081607	11876	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	heat shock protein Hsp20	hypothetical protein
Ga0081607_120732	Ga0081607_11876	0.02955	positive	Ga0081607	11876	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	heat shock protein Hsp20
